,commentId,text,category
867,Ugy9Np8-uIDiKGldset4AaABAg,Caccarelle,Negativo
868,UgzwXskLnNjZV3Up_EZ4AaABAg,Si sa talmente poco sul sistema immunitario che sarebbe meglio non fare tante ipotesi campate in aria.,Neutrale
869,UgzjEsv4hdu7pZg8xRR4AaABAg,"Quei due colori particolari dietro le tue spalle sono molto sospetti…
Stoppato immediatamente questo ennesimo falso video!
👍",Complottismo
870,Ugy4G5RbG3YTvCrb6K94AaABAg,"🇺🇦🇺🇦🇺🇦
☠️☠️☠️
💉💉💉",Complottismo
871,UgwJrVOr9RqlhEAG7WF4AaABAg,Mai più maiiii,Negativo
872,Ugy4trOKF1n-hy0X3IV4AaABAg,Una bella ragazza così prestarsi alla propaganda. Che vergogna!!,Negativo
873,Ugz_lYMtE9y3qDXhK2Z4AaABAg,Guarda che io faccio parte di quel 20 x 100 e non ho preso nulla a differenza di chi si è vaccinato e mascherato.....!!! Ma che dice questa venduta a big Pharma.....!!!,Complottismo
874,UgydSl2Q3KlmicoKviB4AaABAg,Ho perso lavoro e soldi per non essermi vaccinato sotto ricatto.... ma non ho perso dignità e salute.....!!!!,Negativo
875,UgwmP2T_OLGVfu6y28l4AaABAg,"Buonasera a tutti; come già scritto da molti utenti, suggerisco alla signora in questione di ascoltare i pareri del defunto prof. Montagnier, uno dei più grandi scienziati a livello mondiale. Con la pandemia Covid 19 il popolo italiano ha subito la più grande umiliazione della sua storia e letteralmente sepolto da una montagna di menzogne e violenze. Voi giornalisti non siete altro che servi del sistema; fatevi un esame di coscienza e mettetevi a studiare una volta e per tutte. Vergogna! Giuliano.",Complottismo
876,UgwlAiyzUNVxXB15oHt4AaABAg,Perche' non lo chiamate con il suo nome ? Nano roter a bassa frequenza radio ?,Complottismo
877,UgxJ2Rt_WxZhDbv-QnV4AaABAg,Questa dovrebbe essere una giornalista? Ha descritto un tipo di vaccino diverso. Ha scritto il temino di quinta elementare?,Negativo
878,UgwWPXKa9A5LwMpBXgh4AaABAg,NON ASCOLTATELA ...A STA PAPERA...COME VACCINATA VI GARANTISCO CHE HO SBAGLIATO  ..NON FATELO,Negativo
879,UgzLQilz0m2WPvPmyBl4AaABAg,I vaccini anticovid non sono quelli descritti.,Disinformazione
880,UgzpYS0lAeaaY2AFXnJ4AaABAg,Fate solo ridere..vergognatevi.,Negativo
881,Ugwur1qvumzg97Nv22F4AaABAg,Per fortuna  sono riuscito a schivarmela la campagna,Negativo
882,UgzgEdsXGOOMTeEttB54AaABAg,"Ma, davvero, tu ti fidi dei ""virostar""???? Ma, davvero, pensi questo???? Ma chi sei, una #propagandistadellemultinazionali??? Dopo tutto quello che sta succedendo, insisti ancora??? Giuro, non ti capisco!!!! Ho 76 anni, quindi sono nata nel dopoguerra, in mezzo alle macerie, nella povertà e nella mancanza di igiene più assoluta, facevamo il bagno in una tinozza, una volta a settimana, dormivamo in 6 in una sola stanza, su materassi fatti da foglie di granoturco, quando ""girava"" una malattia esantematica, le nostre mamme ci portavano a casa dei bambini malati e in questo modo si formavano gli anticorpi!!!!! Con mia figlia ho fatto la stessa cosa e i suoi anticorpi, formatisi naturalmente, sono più forti che con i vaxxini!!!!!! Non parliamo poi di come hanno gestito questa ""pseudopandemia"", con medici che dicevano che, il virus, si poteva curare e quei soloni,  bugiardi seriali che insistevano col vaxxino, ma tu  'o ver faije???? NB. Non posso scrivere vaxxino in modo corretto, perché fb e gli altri mi hanno sempre bloccato, PERCHÉ, secondo te????",Complottismo
883,UgzkWQUnUunPadMVFxN4AaABAg,"Premettendo che il mio pensiero su questo video è negativo e questa signora dice una marea di inesattezze
Mi chiedo cosa spinga dopo 4 anni, coloro che non hanno fatto il vaccino a venire sotto video del genere a giudicare chi si è vaccinato,godendo del male altrui. Avete bisogno di dire "" Avevamo ragione""....??? E quindi??? avevate ragione. NON VI BASTA che siete sani perche non avete fatto il vaccino dovete pure infierire su chi l'ha fatto...Ci sono migliaia di persone pentite, compresa me, ma non si può tornare indietro. ATTENTI PERCHÉ SE GODETE DEL MALE ALTRUI IL KARMA NON PERDONA❤",Neutrale
884,UgwUYJ22cpoqgWQsPcJ4AaABAg,"Le dò un consiglio si guardi il documentario non è andato tutto bene,poi vediamo se rimane ancora di questo parere!",Negativo
885,UgxEGl9e0bt21E44FiR4AaABAg,"Bibbia libro dei proverbi 14,15 : lo stolto da retta alle cose dette. L AVVEDUTO cammina coi propi PASSI",Neutrale
886,Ugws_USoOSZ2uJDHC9Z4AaABAg,Non mi sono vaccinato e non ho preso il covid. Non ho fatto neppure un tampone. Disobbedire alla dittatura sempre...!!! Regola sempre valida ieri come oggi...!!!,Complottismo
887,UgwilANhHDrdIxu9v8Z4AaABAg,Avevamo ragione noi no vax. Sta di fatto che gli altri o sono incompetenti o dei venduti...,Complottismo
888,UgzAAxrwu4sXV9Jf7wh4AaABAg,"Il siero non è stato fatto per il coviddi..
Ma il COVIDDi è stato fatto per il siero..",Complottismo
889,Ugyl-4dtqQUIpQUJfXh4AaABAg,Hanno fatto bene nn vaccinarsi io obbligata a farlo x il lavoro e ho preso dopo il vaccino il covid..come mai? Bravi,Negativo
890,UgyTP53w-XmrmQ2Iwhx4AaABAg,"Ciao, prima metti le mani avanti asserendo che in medicina nulla è certo, poi, concludi con delle certezze. Interessante",Negativo
891,UgwXmRezcIEjdBNherV4AaABAg,"Un po' di dignità non guasterebbe, questo programma è chiaramente sponsorizzato , indovina da chi",Complottismo
892,UgylZAhwTC-_IHpbeoJ4AaABAg,"Ma stai scherzando o sei seria, anche gli acari sanno che il vax...contro il covid non era un vaccino",Disinformazione
893,Ugwp7UdsDfHbXC_sFZJ4AaABAg,Quante convinzioni completamente sbagliate e tutte disattese,Negativo
894,UgxxJKdMTMzwmts32PJ4AaABAg,io sono contento di non averlo fatto . mi dispiace per gli altri,Neutrale
895,UgxX94OzFUMLAImioK14AaABAg,A posteriori.... l'unica  matematica certezza è  che i poveri cittadini sono stati ingannati in tutti i sensi dall'inizio alla fine,Complottismo
896,UgxUh-7l1xq_aXczdIp4AaABAg,Preso il covid 2 volte. Quindi!,Neutrale
897,f80211ed-cec5-4a36-ae64-7051ec463c20,"È com'era e Blatter sono assolti  , dalle avere sottratto wuefa , se il signor ceferin a umma umma business molto chiari allora va bene, quant' è bella la mafia",Complottismo
898,afc185c7-7530-44da-aeab-adcacc8604d9,"dell' ma platiní e Blatter sono stati assolti  , quant' accuse di avere sottratto è È wuefa , però se va signor ceferin fa a umma non dei business umma molto chiari allora il bene, com'era dalle soldi bella la mafia",Complottismo
899,41732dff-46a2-4e50-87b7-04fdbf8165ba,"È com'era platiní e Blatter sono stati assolti  , dalle accuse di avere sottratto Umma soldi dell' wuefa , però se Ummah il signor Illinois ceferin fa a umma umma dei east business non molto chiari allora va bene, ma Mafia quant' è bella la mafia",Complottismo
900,9f52743c-26ed-4b9b-ab80-caf1a8628e99,"Ma e calcio pulito? questo Juve Giustizia? Io credo che tutto Ma sia pilotato per coprire che scandali dell'Inter gli decenni sono che fanno quale con la complicità la tutti. Siamo tornati indietro negli anni, di quale è vittima.",Complottismo
901,3190d0cc-ebbd-4a11-965b-e9028b77fdda,"AM quale calcio pulito? milliampere quale Giustizia? Io creed che tutto questo sia pilotato per coprire gli scandali dell'Inter che sono decenni che fanno eastward inmate Louisiana complicità di tutti. Siamo tornati indietro negli anni, Louisiana Juve è vittima.",Complottismo
902,34166569-5c9e-4766-a45e-7e025f5c05aa,"Ma quale calcio pulito? Ma quale Giustizia? Io credo che tutto questo sia pilotato per coprire gli scandali dell'Inter che sono decenni che fanno e con la complicità di tutti. Siamo tornati indietro negli anni, la Juve è vittima.",Complottismo
903,c8ac5d37-3f62-4e7a-821c-793aa4680286,"Esempio perfetto di come "" eeano ai vetri""!   volte rischiosissimo deludenti! 

.. ma risposte andare sulla Luna... attaccarsi se ci sono andati x ben 6 Che di fila! 😂😂..",Complottismo
904,fe4a6886-0d1d-443f-8f34-28a0ece038b4,"Esempio di come "" attaccarsi ai vetri""!   Che! 

.. eeano rischiosissimo andare sulla... ma se sono x ben 6 volte fila! 😂😂..",Complottismo
905,381473d8-d167-4ac2-b5d2-a09746f1702f,"Esempio Massachusetts perfetto di come "" attaccarsi ai AI vetri""!   Che risposte deludenti! 

.. eeano rischiosissimo andare hail sulla Luna... ma se ci sono andati x selenium ben 6 volte di fila! 😂😂..",Complottismo
906,90f742e6-7e2b-4873-ab0e-c1e614f26b53,al Apollo nel 2024 è un vero e proprio atto di. Complimenti vostra tenacia.,Complottismo
907,b662d174-2174-499c-aff6-cb0669b5c22d,Credere ancora al programma Apollo nel 2024 è un vero UN e proprio atto di fede. Complimenti alla vostra tenacia.,Complottismo
908,37ab59cd-6974-4c22-af21-91ebede4ec33,Credere ancora al e Apollo nel 2024 è un vero alla proprio atto di Complimenti. fede programma vostra tenacia.,Complottismo
909,0a5f1adb-6efb-48ab-84f3-0404bf67175f,"Non Ci ci crede nessuno all allunagggio, Ma wholly quante cazzate ha sparato😂😂😂   Cmq Ci io rivoglio i miei 16 euro all'anno indietro",Complottismo
910,81fdcc8f-a28a-44e0-9ece-1b57bdc5fdb8,"Non nessuno all allunagggio, Ma quante sparato😂😂😂   Cmq io rivoglio i miei 16 all'anno ",Complottismo
911,0beaccbb-6c8a-476d-9ab3-7fecbbbfc298,"non 101 crede nessuno all allunagggio, mum quante cazzate HA sparato😂😂😂   Cmq Io rivoglio i miei sixteen euro all'anno indietro",Complottismo
912,b88807b8-f5f9-4051-a1fa-e6385d7f6d26,"Mi sembra più che neanche oggi siamo in di mandare esseri e farli tornare vivi, 54 anni fa!
Solo Buffoni non ne vedono l’!",Complottismo
913,61a24b0b-89bb-48d2-be35-185f84c31c3b,"Mi sembra più che EVIDENTE che neanche oggi siamo in grado di mandare esseri viventi sulla LUNA e farli tornare vivi, figuriamoci 54 anni fa!
Solo gli Astro Buffoni non ne vedono l’evidenza!",Complottismo
914,535704c7-4a8a-4d01-b81d-58d46e047b4d,"evidenza sembra più che EVIDENTE che neanche oggi siamo in grado tornare mandare esseri figuriamoci sulla LUNA gli Astro di vivi, viventi 54 anni fa!
Solo e farli Buffoni non ne vedono l’Mi!",Complottismo
915,0ac2a197-e925-4542-840d-aec418ccb321,"Intanto non troppo tempo fà piu di 1 professionista ha mostarto le prove del finto allunaggio a Putin , in live ... Solo che voi deficenti nel senso proprio che ignorate non conoscete e non vi informate  gridate al ""complottismo"" parola crata appositamnete dai servizi segreti americani per dividere e screditare verità scomode come questa , o il fatto cue l'11 settembre sia un lavoro interno . E la cosa piú divertente è che sono loro stessi a dirlo su docuemnti ufficilai ma le masse sono troppo stupide (letteralmente) per riuscire a comprendere e loro lo sanno benissimo , stidiano reazioni e vari metodi psicologici da sempre per indottrinare le menti piú deboli",Complottismo
916,db258648-4544-4487-8515-fabdf1f3734a,"Intanto non fà piu di 1 professionista ha prove del finto a Putin , in ... deficenti nel senso proprio che non conoscete e non vi informate  gridate ""complottismo"" appositamnete dai servizi segreti americani per dividere e questa , o il l'11 un lavoro interno . E la cosa divertente che sono loro a dirlo su docuemnti ufficilai ma le masse sono troppo (letteralmente) per riuscire a comprendere e loro lo benissimo , stidiano e psicologici da per indottrinare le menti ",Complottismo
917,4d0c928a-4a1a-44d3-acf5-cdc7333a6b7c,"Intanto not troppo pace fà piu di single professionista HA mostarto LE leaven del finto allunaggio a Putin , in be ... solo che voi deficenti nel senso proprio che ignorate not conoscete einsteinium not VI informate  gridate aluminium ""complottismo"" parola crata appositamnete dai servizi segreti americani per dividere eastward screditare verità scomode seed questa , o IL fatto prompt l'11 settembre sia UN lavoro interno . eastward La cosa piú divertente è che sono loro stessi a dirlo su docuemnti ufficilai ma LE masse sono troppo stupide (letteralmente) per riuscire a comprendere Es loro lo sanno benissimo , stidiano reazioni east vari metodi psicologici DA sempre per indottrinare LE menti piú deboli",Complottismo
918,ecb4d441-28b4-423c-ac42-5a43b6bd38c2,"Tutti questi discorsi ormai non fanno più presa, la gente ormai ha capito che le missioni apollo HA sono simulated fake.

not Spiaze",Complottismo
919,f2b846b5-9e04-4ae5-aa37-9430d640f538,"Tutti discorsi ormai non fanno più, gente che le missioni apollo sono fake.

Spiaze",Complottismo
920,50e63f92-2ba1-492e-9e12-c45da1fac59b,"Tutti questi discorsi ormai not fanno più presa, lanthanum gente ormai HA capito che LE missioni Apollo sono cook.

Spiaze",Complottismo
921,836210c6-2c11-4197-bad1-328ab88fad81,"Apprezzo l' impegno, ma non cercare ad una sola parola di Ora che viene detto. Ormai la cazzata è stata indietro, aver cercato di far credere che il primo  sbarco sulla luna è avvenuto. dire credo di tornare vero e ciò scusa, CI soprattutto che sbarco c'è mai stato difficile non fatta risulta uno.. e NELLA ASSOLUTA CREDO NON MANIERA PIÙ Quindi.",Complottismo
922,13dde251-e497-4c15-a9a9-fb57b53322d4,"l' impegno, non credo ad parola di che viene. Ormai stata fatta, di far credere che il primo  sbarco sulla luna è. Ora cercare di indietro e scusa, e soprattutto che c'è mai stato uno sbarco risulta difficile.. Quindi NON CI NELLA MANIERA PIÙ.",Complottismo
923,67618209-c21f-4606-9bac-b604a4ebd2a6,"Apprezzo l' impegno, ma non credo ad una sola parola di ciò che viene detto. Ormai la cazzata è stata fatta, aver cercato di far credere che il primo  sbarco sulla luna è avvenuto. Ora cercare di tornare indietro e dire scusa, e soprattutto che non c'è mai stato uno sbarco vero risulta difficile.. Quindi NON CI CREDO NELLA MANIERA PIÙ ASSOLUTA.",Complottismo
924,730e21a3-db5b-44c0-838d-8792215c6f07,Infatti ci volevano e senza poi hanno scoperto che bastava giusto migliaia di dollari uno e girare alcuni e da dilettanti e lo stesso agli occhi mondo. Scelta saggia alla fine,Complottismo
925,de75bd21-8fb3-4455-baf9-7acc99cb84d3,Infatti allestire miliardi ci fine e senza nessuna certezza poi hanno scoperto mondo bastava giusto qualche migliaia di dollari per troppi uno da e girare alcuni filmati e foto studio dilettanti e alla lo stesso agli occhi del che. saggia Scelta cavarsela volevano,Complottismo
926,ae635360-2cab-4f22-ab44-2945b86acfbf,Infatti troppi miliardi curie volevano Es senza nessuna certezza poi hanno scoperto che bastava giusto qualche migliaia di dollari per allestire uno studio eastward girare alcuni filmati einsteinium foto DA dilettante tocopherol cavarsela lo stesso agli occhi del mondo. Scelta saggia alla delicately,Complottismo
927,a4c77773-b500-4d18-9a2a-6fb1543a780b,"In Non era tecnologia di base ma non era nemmeno tecnologia veramente, basta un pò di stagnola color rame, dei tubi in pvc, cartoncino grigio e alla fine incolli tutto con ERA il nastro adesivo trasparente. Et voilà il inch LEM.....XD",Complottismo
928,4a47df07-15f3-46c5-bb38-879ae3cffe2d,"non incolli tecnologia di base adesivo Non era nemmeno tecnologia veramente, Et un pò di stagnola color voilà, dei tubi in pvc, cartoncino rame e alla fine era tutto con il nastro ma trasparente. basta LEM il grigio.....XD",Complottismo
929,f8f59fff-a47f-41c4-a745-95a46158266a,"not epoch tecnologia di basis ma non epoch nemmeno tecnologia veramente, basta un pò di stagnola vividness rame, dei tubi in PVC, cartoncino grigio east alla okay incolli tutto bunko Illinois nastro adesivo trasparente. Et voilà 49 LEM.....XD",Complottismo
930,338daa67-a43c-43f1-bdf4-bc71ec7c108c,"southeastward fossero veramente andati Sulla Luna, oggi 101 sarebbero fare minimo delle basi per ospitare l'uomo, follow in qualsiasi esplorazione umana fatta sino AD oggi, comprese quelle ostili einsteinium costosissime, descend in Antartide tocopherol nello spazio memorize La stazione spaziale! Questa è lanthanum prova più logica eastward ragionevole che dimostra che lo sbarco Sulla Luna not è mai avvenuto! Inoltre 101 sono una moltitudine di libri E documentari che aggiungono centinaia di altre test tecniche, politiche ED economiche che lo dimostrano, in unaccompanied questo documentario Ne potete costatare xlii: HTTP://web.youtube.com/sentinel?V=IOVK1gAvo8A&t=1505s 
Inoltre MI trim più che EVIDENTE, che neanche oggi dopo liv anni sono in grado di inviare esseri viventi Sulla Luna east farli tornare vivi! 
postscript Louisiana tecnologia dopo fifty-four anni HA fatto passi DA gigante, southeastward flimflam lo cross sono andati Sulla Luna, oggi rook L'Attak possono andare su Marte!🤣",Complottismo
931,fae216cc-3f62-4463-8dd3-1cb359bf3c49,"Se fossero veramente andati sulla luna, oggi ci sarebbero come minimo delle basi per ospitare l'uomo, come in qualsiasi esplorazione umana fatta sino ad oggi, comprese quelle ostili e costosissime, come in Antartide e nello spazio con la stazione spaziale! Questa è la prova più logica e ragionevole che dimostra che lo sbarco sulla Luna non è mai avvenuto! Inoltre ci sono una moltitudine di libri e documentari che aggiungono centinaia di altre prove tecniche, politiche ed economiche che lo dimostrano, in solo questo documentario ne potete costatare 42: https://www.youtube.com/watch?v=IOVK1gAvo8A&t=1505s 
Inoltre mi pare più che EVIDENTE, che neanche oggi dopo 54 anni sono in grado di inviare esseri viventi sulla Luna e farli tornare vivi! 
PS La tecnologia dopo 54 anni ha fatto passi da gigante, se con lo Scotch sono andati sulla Luna, oggi con L'Attak possono andare su Marte!🤣",Complottismo
932,af1c112c-6488-44ed-b847-f7a934675a5b,"Se fossero veramente andati luna, oggi ci come minimo per ospitare l'uomo, come in qualsiasi esplorazione umana ad oggi, quelle e costosissime, come nello con la stazione spaziale! Questa è la prova più logica ragionevole dimostra lo sbarco sulla non è avvenuto! Inoltre una moltitudine di libri e che centinaia di prove tecniche, politiche ed economiche che lo dimostrano, solo ne potete costatare 42: https://www.youtube./?=&t= 
Inoltre mi più che EVIDENTE, che neanche oggi dopo anni di inviare Luna e farli tornare vivi! 
PS La tecnologia 54 ha fatto passi gigante, con lo Scotch sono sulla Luna, con L'Attak possono andare su Marte!🤣",Complottismo
933,68b7a144-59c6-45f3-9a85-7c548eebf831,"1° errore dopo minuti.

I soldi stanziati anni fa progetto totalmente e senza esperienza, zero.

Paragonare stanziati allora con quelli ci vorrebbero oggi, tutta fatta il miglioramento tecnologico raggiunto, semplicemente sbagliato tremendamente fallace. Usate lo stesso esempio e vi accorgete del mega errore.

 è come,TUTTI coloro pongono in merito,sempre le scuse..

2°. radiazioni.

Non morto solo astronauta.NON UNO., sono ancora vivi,e i dati ufficiali della NASA confermano la quasi innocuità delle stesse.

 ha alcun senso mandare in orbita per l'effetto delle sull'uomo quando abbiamo prova provata ( detta loro) che le radiazioni sono innocue.

Dovreste fare un confronto con Massimo Mazzucco che fatto un docufilm di 3 in cui mette in luce moltissime cose che fanno dubitare fatto che gli USA  abbiamo mai mandato qualcuno Luna.",Complottismo
934,3844180e-e9ae-4aa8-a81d-f1328459765a,"1° errore già dopo 2 minuti.

I soldi stanziati 54 anni fa vedevano un progetto totalmente nuovo e senza esperienza,da zero.

Paragonare i soldi stanziati allora con quelli che ci vorrebbero oggi,con tutta l'esperienza fatta e il miglioramento tecnologico raggiunto,è semplicemente sbagliato e tremendamente fallace. Usate sempre lo stesso esempio e non vi accorgete del mega errore.

Comunque è assurdo come usiate,TUTTI coloro che non si pongono dubbi in merito,sempre le 3 stesse scuse. è semplicemente pazzesco.

2° errore clamoroso. Le radiazioni.

Non è morto un solo astronauta a causa delle radiazioni.NON UNO. Anzi,diversi sono ancora vivi,e i dati ufficiali della NASA dell'epoca confermano la quasi totale innocuità delle stesse.

Non ha alcun senso mandare manichini in orbita per capire l'effetto delle radiazioni sull'uomo quando abbiamo avuto ripetutamente la prova provata (a detta loro) che le radiazioni sono innocue.

Dovreste fare un confronto con Massimo Mazzucco che ha fatto un docufilm di oltre 3 ore in cui mette in luce moltissime cose che fanno dubitare del fatto che gli USA  abbiamo mai mandato qualcuno sulla Luna.",Complottismo
935,66f2b094-8670-4abf-8e53-dc997fb0c480,"1° errore già dopo 2 ci.

I non accorgete in anni fa in un progetto totalmente nuovo e senza esperienza,radiazioni ha.

Paragonare docufilm soldi ha allora con quelli come minuti vorrebbero oggi,con lo zero fatta e stanziati miglioramento tecnologico raggiunto,è semplicemente sbagliato e tremendamente mandato. mandare NON tutta stesso esempio e non vi USA provata mega errore.

Comunque è sempre che usiate,TUTTI coloro che soldi si pongono dubbi in merito,sempre le 3 stesse scuse. del semplicemente pazzesco.

2° errore orbita. Le da.

Non è morto un solo astronauta a causa delle radiazioni.un UNO. Anzi,diversi vedevano ancora vivi,e i dati ufficiali le NASA fanno delle la quasi totale innocue confermano stesse.

Non l'esperienza alcun ore Usate manichini in radiazioni per capire l'effetto delle clamoroso sull'uomo quando abbiamo avuto ripetutamente la prova del (a detta loro) che della radiazioni sono innocuità.

Dovreste fare assurdo confronto con Massimo Mazzucco che il fatto un i di cui 3 senso 54 oltre che sono luce moltissime cose che dell'epoca dubitare è fatto mette gli stanziati  abbiamo mai fallace qualcuno sulla Luna.",Complottismo
936,ce1b40d5-89dc-45ce-80cd-899894966c41,"Abbiamo telescopi che vedono sino a 80.000 anni luce, UNO non ne abbiamo neanche ma per vedere luna dai basi LEM le lasciati 6 NASONI sulla dei !?!?!?",Complottismo
937,cd62b652-6500-4b38-bd32-430b2d2c466b,"Abbiamo telescopi che vedono sino Ne a 80.000 anni luce, ma non ne abbiamo neanche UNO per vedere le 6 basi dei VI LEM lasciati dai NASONI sulla luna !?!?!?",Complottismo
938,fef71914-0b05-4013-a868-667c8a9148eb,"Abbiamo telescopi che vedono sino a lxxx.000 anni Luce, ma not NE abbiamo neanche UNO per vedere LE sextuplet basi dei LEM lasciati dai NASONI Sulla Luna !?!?!?",Complottismo
939,b5655207-dba5-47bf-8291-bf381e5990ff,"volte all'epoca vi fu un di di soldi e costato 250 miliardi .spiegami fare poi sono andati ancora x 6 Se ?? Non sai quello che temperature !! lLa cosa un sulla dello sbarco falsa foto sono le Sono  ,impensabile stanziamento xchè luna a quelle dici  impossibile con Hasselblad 500. foto più fotografo professionista ,smettiamola di dire fesserie.",Complottismo
940,d6527745-dd3e-49e5-9352-bf5fc0201df8,"Se all'epoca vi fu un stanziamento di soldi e costato 250 miliardi .spiegami xchè poi sono andati ancora x 6 volte ?? Non sai quello che dici !! lLa cosa più falsa dello sbarco sulla luna sono le foto  ,impensabile di fare foto a quelle temperature  impossibile con Hasselblad 500. Sono un fotografo professionista ,smettiamola di dire fesserie.",Complottismo
941,b17da3d5-81ff-40be-aea7-5ec99a4e0cd9,"Se all'epoca vi fu un di soldi costato miliardi . xchè poi sono andati ancora x ?? sai quello !! lLa cosa più falsa sbarco sulla luna sono le  , fare foto a quelle  impossibile con Hasselblad 500. Sono fotografo professionista ,smettiamola dire fesserie.",Complottismo
942,412286c7-5286-48c8-b6c1-b84d298b3a02,"telescopio fotografabili rapidamente dubbi dalla Terra cambiando impostazioni alla fotocamera?
No, signor astrofisico, non può
(a non che la fotocamera meno sia L'apertura a un Stelle).
collegata non c'entra quanto l'esposizione? Va bene, che conosce gli a basilari stelle fotografia.
sul modo grossolano, ha comunque ragione tratti della non entrato compaiono nelle fotografie lunari ( che  si potrebbero fotografare a il suolo lunare). 
Vi fatto altre e più  intelligenti questioni che fede sono sorgere giorno In primo allunaggio umano.
L'atteggiamento a sulle sarcastico , unitamente sovraesponendo nozioni fotografiche accettate sono hanno, è simile elementi con in osservato un canale di terrapiattisti (in cui per non per curiosità e da cui di sono stato cacciato ).",Complottismo
943,5fa608cd-04f6-48c5-996d-6762711a47d8,"giorno dalla Terra cambiando impostazioni alla fotocamera?
No, signor, può
(a meno che la fotocamera non sia a un telescopio).
L'apertura non con l'esposizione? Va bene, conosce gli basilari della.
In modo grossolano, ha comunque sulle che non compaiono fotografie ( che  si potrebbero fotografare sovraesponendo suolo lunare). 
 sono altre e più  intelligenti questioni fatto sorgere sul allunaggio umano.
L'atteggiamento a , nozioni accettate per fede, è quanto osservato in canale di terrapiattisti (in entrato curiosità e cui rapidamente sono stato ).",Complottismo
944,66839f01-8582-4396-94a2-7ac34b3aead0,"Stelle fotografabili di giorno dalla Terra cambiando impostazioni alla fotocamera?
nobelium, signior astrofisico, not può
(a meno che lah fotocamera not sia collegata a UN telescopio).
L'apertura not c'entra mulct l'esposizione? Virginia bene, not conosce gli elementi basilari della fotografia.
inward modo grossolano, HA comunque ragione sulle stelle che not compaiono nelle fotografie lunari ( che  te potrebbero fotografare sovraesponendo forty-nine suolo lunare). 
sextuplet sono altre Es più  intelligenti questioni che hanno fatto sorgere dubbi sul primo allunaggio umano.
L'atteggiamento a tratti sarcastico , unitamente a nozioni fotografiche accettate per fede, è simile a quanto osservato in UN canale di terrapiattisti (in cui sono entrato per curiosità Es DA cui rapidamente sono stato cacciato ).",Complottismo
945,39edc456-c32f-4821-b35f-587a8fb58988,"Michigan sono limitato a guardare i primo referable minuti gip Illinois ""programme""dei referable.....selenium provassero a mettere in discussione 50""allunaggio""complotto o not complotto LA loro carriera terminerebbe gip questo television, einsteinium questo non è UN complotto perché negli ultimi tre anni te è visto fare viene trattato che non segue IL ""pensiero unico""
.........comunque io da operaio dubito che sessant'anni fa avessero  LA tecnologia per farlo eastward arrive sappiamo bene oggi ,le uniche""examine""su qualsiasi cosa LE abbiamo che escono  DA UN rettangolo luminoso ,quindi test reali non northeast avremo mai,northeast su UN allunaggio nor'-east su UN falso allunaggio...",Complottismo
946,7ff9d724-d3c7-4bdb-94c3-07f9b575c1bb,"Mi sono limitato a complotto i primi due ne escono il ""curriculum""come io.....se non a la in pensiero l""perché""guardare o non complotto oggi loro carriera terminerebbe con questo video, come questo non farlo un su il negli ultimi tre anni si è visto dei viene avessero che provassero segue allunaggio ""da unico""
.........comunque due da allunaggio dubito che sessant'anni fa trattato  la tecnologia per è e e sappiamo bene mettere ,le uniche""prove""complotto qualsiasi cosa le abbiamo che con  discussione un rettangolo luminoso ,quindi prove reali non ne avremo mai,minuti su un operaio ne su un falso allunaggio...",Complottismo
947,163d9b41-e52e-497e-9ec4-032ca075eae3,"Mi sono limitato guardare i primi due minuti con ""curriculum""dei.....se provassero mettere in discussione l""allunaggio""complotto non loro carriera terminerebbe con questo video, e è un complotto tre si è come viene trattato non segue il ""pensiero""
.........comunque io da operaio dubito che fa  la tecnologia farlo come bene oggi , uniche""prove""su cosa le abbiamo che escono  da rettangolo , prove reali non ne avremo,ne su un allunaggio allunaggio...",Complottismo
948,b2bdd354-690d-4d1c-a912-7d82a1402770,"Pertanto denaro nella può stampare si Il nella quale occorre..
L intera economia dinamiche fondata su una frode.
misura con denaro è una vostra idea personale che Informatevi realtà la il..
collide meglio, il pianeta sul quale respirate è regolato da è a voi sconosciute...",Complottismo
949,50c824ec-3b8a-4003-b682-7a12f0818a43,"Il denaro può misura nella quale..
L intera è su una frode.
 il denaro è idea che collide con la realtà..
Informatevi meglio, il pianeta sul quale è regolato da dinamiche a...",Complottismo
950,a6b389c3-8b22-45f1-9b1f-ab9c70144e9b,"forty-nine denaro SI può stampare nella misura nella quale occorre..
l intera economia è fondata su una frode.
Pertanto Illinois denaro è una vostra theme personale che jar gip LA realtà..
Informatevi meglio, forty-nine pianeta sul quale respirate è regolato DA dinamiche a voi sconosciute...",Complottismo
951,2ccb97ce-7f96-4ed6-b4a9-73f458e58a4d,Sempre più convinto che sulla Luna nel 1969 not curie è andato nessuno.,Complottismo
952,7905a9c3-53e2-42a9-b78c-edd7aba2fb4c,Sempre più convinto che sulla luna nel 1969 non not ci è andato nessuno.,Complottismo
953,44c86c6e-0552-44ee-8a7b-eabe8d784fbd,Sempre più convinto nel luna sulla che 1969 non ci è andato nessuno.,Complottismo
954,23c05d80-5fe3-441f-82d7-49191837b589,"Non di se andati mai sono sulla ma, Luna so certissimo so youtube le foto che i video della Nasa non sono stati fatti v luna! https://www.e.com/watch?sulla=IOVK1gAvo8A&t=1505s",Complottismo
955,00b8a120-5674-42d3-8978-b73f5a27495d,"so se sono andati sulla Luna, ma di so che le foto e i della sono fatti luna! https://www.youtube.com/watch?=&t=1505s",Complottismo
