,commentId,text,category
812,UgyBQHelDXfpVI85Ld54AaABAg,Possiamo però dire quello che sta succedendo e ciòe che le persone muoiono in quantità a qualsiasi età e senza sapere perché 🤷‍♂️,Allarmismo
813,Ugzfo9XPW0kCMjf7k7d4AaABAg,LEVATEGLI IL FIASCO...,Negativo
814,UgyA7LdNEp5Oo33odv14AaABAg,Sta' accadendo esattamente il contrario.Felice di non essermi fatta iniettare neanche una dose di questa schifezza.,Negativo
815,Ugy35OC8ZkN-Rfqg3_F4AaABAg,Tre anni dopo😂. stiamo meglio di chi se punturato🎉.per fortuna che non ci siamo seduti a quel tempo 😂,Negativo
816,UgzhS6tsxHU1zEut1V54AaABAg,😂😂.ti piacerebbe .,Negativo
817,UgwpqcvNLObyupjkfrd4AaABAg,brava!!😊,Positiva
818,UgyTan1eHP0Rx6AWkSd4AaABAg,Auguri per il tuo nuovo lavoro mi hanno detto che lavori come escort in un albergo a 5 stelle di alto bordo...,Negativo
819,UgxD4t_cYAaH3sov06l4AaABAg,"Il covid non mi ha fatto nulla, ho immunità naturale che durerà per tutta la vita. I vaccinati stanno morendo. Semplice. Questo video è fuorviante, serve alla massa ignorante credulona.",Disinformazione
820,UgzVrNfwcfJ6-F0qs6h4AaABAg,Ti rendi più utile se sparisci...,Negativo
821,UgzBq9KJBfAn70mYU5x4AaABAg,La cosa più ridicola è che tutti quelli che conosco che si sono ammalati di questa influenza...hanno fatto TUTTI questo siero miracoloso e questo la dice lunga su quanto sia efficace questo finto vaccino😅,Disinformazione
822,UgxzAkL5Q33yIaaJqiJ4AaABAg,Il discorso è che questi contro il covid non sono vaccini... Io non ho fatto un tampone e mai fatto naturalmente il vaccino. (non sono scemo)Poi le conseguenze le abbiamo e stiamo già vedendo. Ma chi volete prendere in giro??? Basta semplicemente ragionare. Ma evidentemente non è così facile per tanti. 😮😮😮😮,Disinformazione
823,UgzLW6x_X82WzWGHhRZ4AaABAg,"Zalleri, delinquenti",Negativo
824,UgwRW041M-GVIJV1clJ4AaABAg,Domandate i covidioti 😂😂😂😂😂😂😂😂,Negativo
825,UgyPU0tOBX6XS3YK1l94AaABAg,"Vorrei sapere se si sia vaccinata e come stia ora,a caxxara😂😂😂",Negativo
826,UgzwLWcUmkVab0xEbeh4AaABAg,"Chiunque tu sia, devi vergognarti! Parla alle madri di tutti i figli morti improvvisamente per miocarditi  e pericardite sub cliniche che, lasciando cicatrici sul cuore, lasciano zone di instabilità elettrica che causano fatali arresti cardiaci. Ogni giorno è un ecatombe. Parla ai genitori o ai coniugi di chi ogni giorno si ammala di cancro, dato che è aumentato vertiginosamente anche quello. Smettetela di dare credito a questi venduti criminali, oramai le prove sono ovunque e gli studi provenienti dall' estero sono tantissimi: dimostrano tutti la letalità di questi sieri, pensati esclusivamente per uccidere e rendere sterili. Svegliaaaaaaaa!",Complottismo
827,UgxjZVaIqy_AtUVxqLd4AaABAg,"Vergogna questa propaganda, le persone continua a morire di malori che prima stava bene...",Disinformazione
828,UgwZZstpFo3FcS2Dn_h4AaABAg,Ma You tube non cancellava le fake news perchè contro le regole della comunità? Ma questa dice che chi non si vaccina con quella roba mrna poi si ammala di covid!!! Ma sarà la ca....ta delle ca...te ma sentite?!?!,Negativo
829,Ugzkzs7QxZginrGC6G54AaABAg,Mio padre dopo la terza dose di vaccino COVID carcinoma al fegato. Quindi i vaccini infilatevi su per il culo 💉😂,Disinformazione
830,UgxineVrnJLUpMyfAit4AaABAg,"Dopo 3 dosi a distanza di anni sto benissimo ho visto schiattare 2 amici di covid ,ho sperimentato chemio ,radio ,e farmaci da paura  ma posso testimoniare che la meravigliosa scienza medica e farmaceutica mi ha regalato oltre 30 anni di vita in ottima salute ,quindi wiva la medicina  i farmaci e affanculo i ciarlatani rintronati !!!😂😂😂😂",Positiva
831,UgziCtcdEvdUriy-8ZF4AaABAg,"Io voglio il Covid,voglio infettarmi!
Però il vax 
Col cazzzzz che me lo faccio!
Si si aspettiamo aspettiamo pazientemente..
Intanto contiamo le mosche che cadono!
In quanto a te signorina.
Stai seguendo a meraviglia quello che ti hanno detto … va a cagher!",Negativo
832,UgzqGidj0m-cAUtWmGF4AaABAg,😂😂ma va' a fare i c..... Fatti anche iiei tu e quei fenomeni 😊😊😊,Negativo
833,UgzNjL1AMoRRO6qKhw14AaABAg,C A Z Z A R A   A L L I N E A T A! 🤬,Negativo
834,UgwzsWAxWEQR-N5s7t94AaABAg,ma mi faccia il piacere si informi molto meglio,Negativo
835,UgzVpyVRBaqCuKlKMMp4AaABAg,Prendi una corda il resto fa da se,Negativo
836,UgybSIrceRqF4ACfxct4AaABAg,Questa non è informazione avete sulla coscienza tutti quelli che si sono ammalati e morti dopo il siero magico !!!!!,Disinformazione
837,UgyiW99HRLVlESRHWu54AaABAg,La menzogna impera,Complottismo
838,UgzsUHXd8gDEL7glUIh4AaABAg,Vergognati e vergognatevi,Negativo
839,Ugwmc4OEXdXT5pcrK9N4AaABAg,Cosa dice ora questa signora ?.... come si sente adesso ?... in questo video si sente tanto sicura e superiore,Negativo
840,Ugzx2SmpdtdeY7GUZKJ4AaABAg,"Ciao, sono Andrea Barone, 34 anni, vergine, umbro. Qualcuno conosce una povera disperata di bocca buona che voglia accoppiarsi con me? Questa storia della verginità mi sta mandando ai pazzi!!! Aiuto please 😢😢😢",Neutrale
841,UgzQPr4ap-_1mJd4Plp4AaABAg,"Il problema è che nessuno parla più dei possibili effetti a lungo termine del covid. Chi me lo dice che chi attribuisce gli effetti avversi al vaccino, in realtà non sta sperimentando effetti della malattia? Chi può affermare con assoluta certezza e prove insindacabili che tali effetti sono dovuti ai vaccini e non al covid stesso o anche viceversa ovviamente? Non possono saperlo i medici a quanto dicono, figuriamoci i moltissimi che scrivono qua che, come me, fino al 2020 non sapevano (e molti tutt'ora non sanno) cosa vuol dire mRna...",Neutrale
842,UgxeoV9cFUFYG4JjTPl4AaABAg,"E quelli vaccinati che sono morti? E tutti i non vaccinati che sono sopravvissuti? Ma per favore come si fa a credervi,",Disinformazione
843,Ugz22eeKTQYCf1LTqGB4AaABAg,😂😂😂😂Da galera! 2025 la verità è venuta a galla!,Complottismo
844,Ugw3c9uHhLa-kirU2HB4AaABAg,"Ischemie. Ho tutta la distanza bianca della lingula piena di forellini.... E sto perdendo la vista.
Quindi ....",Disinformazione
845,UgzHVcejjnQJLzSWz6R4AaABAg,"Donna attenta ha dire ciò che dici , non parlare per sentire dire",Negativo
846,Ugz3bXo4RAXnwf1smPZ4AaABAg,"L'onnipotente quel giorno mi disse di non fare il vaccino, e non lho feci!
Oggi l'onnipotente mi ha suggerito la medicina per debbellare il vaccino di satana",Estremismi ideologici
847,UgyKPBWHClRnEbdpuOh4AaABAg,"Ma questo non è un vaccino come quello che abbiamo fatto da piccoli!
Inoltre questo non riconoscerebbe nemmeno se stesso a distanza di anni !!! È stato appurato",Disinformazione
848,UgyVZt-rf8qrl5HrOJx4AaABAg,"Alla fine dopo qualche anno, sembra che in vaccino abbia fatto più danni del covid.. E sono sempre più convinto di aver fatto bene a non farlo..",Disinformazione
849,Ugzdx0Gl_0at_llClbx4AaABAg,Dalle mie parti c'è un detto..Mai fidarsi. Amen,Neutrale
850,Ugxb4dZ3tK9K8z6UQNt4AaABAg,...questa ....pensavo che i laureati avessero dignità...,Negativo
851,UgzTfhTkYJM9ityXO514AaABAg,"Non ho mai sentito tante minchiate tutte in una volta!
Questi pseudo vaccini non hanno evitato il contagio,non hanno evitato la trasmissione,non hanno evitato la terapia intensiva e, dulcis in fundo,non hanno evitato la morte.
Per quel che mi riguarda,mia moglie ha preso due volte il COVID ed è stata soltanto come una semplice influenza (non ti vaccini ti ammali muori).
Io e i miei figli abbiamo fatto di tutto per farci contagiare ma il virus rimbalzava.
La cosa che ho visto molto spesso nei vaccinati è il risveglio di patologie dormienti e lo scatenarsi di patologie già preesistenti, soprattutto se si tratta di malattie autoimmuni.
Meno male che erano sicuri ed efficaci 😂😂😂",Disinformazione
852,UgySI6E6-m0Rto7qizh4AaABAg,Brutta menzoniera ma quale immunità ma quali effetti gravi da COVID sono più i deceduti da vaccini e non da COVID. Prima di dire queste ca volate vi dovete sciacquare la bocca 🤮,Disinformazione
853,UgwpwIlbrGVJPvQgqD54AaABAg,Quelli di Will sono dei perbenisti davvero ridicoli. Trovatevi un lavoro vero,Negativo
854,UgwPecUwxpeeRiSUCXh4AaABAg,Quante bugie...,Negativo
855,UgxHc-nA_BIW7nLzyL54AaABAg,UN VERO DANNO,Negativo
856,UgynTncBSoxYUUYHwwF4AaABAg,"Vaccino? Quale vaccino? Forse intende il siero genico sperimentale che sta facendo più vittime del covid?! Dopo la punturina magica ho perso in caro amico, tre colleghi, la sorella di un amico, madre con il cuore compromesso, mia sorella con tumore ed un numero infinito di danneggiati gravi! Smettetela di dire bugie!!!! Tra l'altro questo siero non ha immunizzato nessuno ed io che non mi sono sottomesso, non ho contratto nulla! Mi viene dunque da pensare che lei o è male informata o stipendiata da qualcuno?!",Complottismo
857,Ugzn2RnUx8cbMT5T1ih4AaABAg,Cretina!,Negativo
858,UgzmgHO3Ad98m31qKht4AaABAg,I’m no vax forever e voi morirete,Allarmismo
859,Ugy1JVm0fla4avOWKAZ4AaABAg,"Lo sapete da quante centinaia di migliaia, se non milioni di anni esiste l'uomo... da tanto, e senza Pfizer, e sapete perché? Perché chi ci ha creato o modificato ne sapeva molto di più di voi apprendisti stregoni.
L'uomo ha un sistema immunitario perfetto per questo pianeta, e voi con i vostri intrugli lo avete compromesso, forse definitivamente.l, avete fatto creare prioni che passano la barriera ematoencefalica creando disastri.
CARI signori ne sappiamo abbastanza, di cui vi abbiamo detto solo l'1%, per sapere come trattavi al prossimo giro, se ci sarete ancora.",Complottismo
860,UgzKwGrzFX2gaRKt0It4AaABAg,Ma finitela con questa propaganda....è criminale dopo le evidenze ultime ancora ostinarsi a diffondere menzogne,Negativo
861,UgxvjMFhXYNM0KJUl8x4AaABAg,Dove eravate quando facevano il vaccino .adesso ne parlate degli effetti ..?delle malattie dopo il COVID ne abbiamo visto ma tante.la gente si ammala subito immonita deboli....e tanto altro,Negativo
862,UgzpY6dZPDLEjzWwAnt4AaABAg,"Prima di prendere quella porcheria i miei parenti tutti sani; dopo: ictus, infezioni, morti. Gli unici che si sono salvati sono quelli che non l'hanno fatto: un caso? Fatalità? Scienza?",Disinformazione
863,UgwP13zJBIjzUR44jNN4AaABAg,"A 2 anni dall’ultimo vaccino: influenze mai viste prima , altri disturbi che non rientrano nel mio status … la comunità scientifica dice ciò che i potenti vogliono . Se i potenti volevano far fiorir la vita la comunità scientifica non si sarebbe mai sognata di dire una scemata del genere!
Gli pianterei una siringata nell’aorta ad ognuno di questi scienziatoni che sparano puttanate , che secondo me non si sono vaccinati per paura di incontrare seri problemi: ictus, polmoniti, malattie del fegato, cuore e altre ancora…",Complottismo
864,Ugwdb7apno9JLI2hy314AaABAg,Tutte stronzate,Negativo
865,UgyRq-QUrqKmyep70WR4AaABAg,https://youtu.be/okBMsQ3FQpQ?feature=shared,Neutrale
866,UgzMgrc1Fy1TxYTvabB4AaABAg,Speriamo che i soldi che hai peso da questa buffonata li spendi tutti in medcine,Negativo
867,Ugy9Np8-uIDiKGldset4AaABAg,Caccarelle,Negativo
868,UgzwXskLnNjZV3Up_EZ4AaABAg,Si sa talmente poco sul sistema immunitario che sarebbe meglio non fare tante ipotesi campate in aria.,Neutrale
869,UgzjEsv4hdu7pZg8xRR4AaABAg,"Quei due colori particolari dietro le tue spalle sono molto sospetti…
Stoppato immediatamente questo ennesimo falso video!
👍",Complottismo
870,Ugy4G5RbG3YTvCrb6K94AaABAg,"🇺🇦🇺🇦🇺🇦
☠️☠️☠️
💉💉💉",Complottismo
871,UgwJrVOr9RqlhEAG7WF4AaABAg,Mai più maiiii,Negativo
872,Ugy4trOKF1n-hy0X3IV4AaABAg,Una bella ragazza così prestarsi alla propaganda. Che vergogna!!,Negativo
873,Ugz_lYMtE9y3qDXhK2Z4AaABAg,Guarda che io faccio parte di quel 20 x 100 e non ho preso nulla a differenza di chi si è vaccinato e mascherato.....!!! Ma che dice questa venduta a big Pharma.....!!!,Complottismo
874,UgydSl2Q3KlmicoKviB4AaABAg,Ho perso lavoro e soldi per non essermi vaccinato sotto ricatto.... ma non ho perso dignità e salute.....!!!!,Negativo
875,UgwmP2T_OLGVfu6y28l4AaABAg,"Buonasera a tutti; come già scritto da molti utenti, suggerisco alla signora in questione di ascoltare i pareri del defunto prof. Montagnier, uno dei più grandi scienziati a livello mondiale. Con la pandemia Covid 19 il popolo italiano ha subito la più grande umiliazione della sua storia e letteralmente sepolto da una montagna di menzogne e violenze. Voi giornalisti non siete altro che servi del sistema; fatevi un esame di coscienza e mettetevi a studiare una volta e per tutte. Vergogna! Giuliano.",Complottismo
876,UgwlAiyzUNVxXB15oHt4AaABAg,Perche' non lo chiamate con il suo nome ? Nano roter a bassa frequenza radio ?,Complottismo
877,UgxJ2Rt_WxZhDbv-QnV4AaABAg,Questa dovrebbe essere una giornalista? Ha descritto un tipo di vaccino diverso. Ha scritto il temino di quinta elementare?,Negativo
878,UgwWPXKa9A5LwMpBXgh4AaABAg,NON ASCOLTATELA ...A STA PAPERA...COME VACCINATA VI GARANTISCO CHE HO SBAGLIATO  ..NON FATELO,Negativo
879,UgzLQilz0m2WPvPmyBl4AaABAg,I vaccini anticovid non sono quelli descritti.,Disinformazione
880,UgzpYS0lAeaaY2AFXnJ4AaABAg,Fate solo ridere..vergognatevi.,Negativo
881,Ugwur1qvumzg97Nv22F4AaABAg,Per fortuna  sono riuscito a schivarmela la campagna,Negativo
882,UgzgEdsXGOOMTeEttB54AaABAg,"Ma, davvero, tu ti fidi dei ""virostar""???? Ma, davvero, pensi questo???? Ma chi sei, una #propagandistadellemultinazionali??? Dopo tutto quello che sta succedendo, insisti ancora??? Giuro, non ti capisco!!!! Ho 76 anni, quindi sono nata nel dopoguerra, in mezzo alle macerie, nella povertà e nella mancanza di igiene più assoluta, facevamo il bagno in una tinozza, una volta a settimana, dormivamo in 6 in una sola stanza, su materassi fatti da foglie di granoturco, quando ""girava"" una malattia esantematica, le nostre mamme ci portavano a casa dei bambini malati e in questo modo si formavano gli anticorpi!!!!! Con mia figlia ho fatto la stessa cosa e i suoi anticorpi, formatisi naturalmente, sono più forti che con i vaxxini!!!!!! Non parliamo poi di come hanno gestito questa ""pseudopandemia"", con medici che dicevano che, il virus, si poteva curare e quei soloni,  bugiardi seriali che insistevano col vaxxino, ma tu  'o ver faije???? NB. Non posso scrivere vaxxino in modo corretto, perché fb e gli altri mi hanno sempre bloccato, PERCHÉ, secondo te????",Complottismo
883,UgzkWQUnUunPadMVFxN4AaABAg,"Premettendo che il mio pensiero su questo video è negativo e questa signora dice una marea di inesattezze
Mi chiedo cosa spinga dopo 4 anni, coloro che non hanno fatto il vaccino a venire sotto video del genere a giudicare chi si è vaccinato,godendo del male altrui. Avete bisogno di dire "" Avevamo ragione""....??? E quindi??? avevate ragione. NON VI BASTA che siete sani perche non avete fatto il vaccino dovete pure infierire su chi l'ha fatto...Ci sono migliaia di persone pentite, compresa me, ma non si può tornare indietro. ATTENTI PERCHÉ SE GODETE DEL MALE ALTRUI IL KARMA NON PERDONA❤",Neutrale
884,UgwUYJ22cpoqgWQsPcJ4AaABAg,"Le dò un consiglio si guardi il documentario non è andato tutto bene,poi vediamo se rimane ancora di questo parere!",Negativo
885,UgxEGl9e0bt21E44FiR4AaABAg,"Bibbia libro dei proverbi 14,15 : lo stolto da retta alle cose dette. L AVVEDUTO cammina coi propi PASSI",Neutrale
886,Ugws_USoOSZ2uJDHC9Z4AaABAg,Non mi sono vaccinato e non ho preso il covid. Non ho fatto neppure un tampone. Disobbedire alla dittatura sempre...!!! Regola sempre valida ieri come oggi...!!!,Complottismo
887,UgwilANhHDrdIxu9v8Z4AaABAg,Avevamo ragione noi no vax. Sta di fatto che gli altri o sono incompetenti o dei venduti...,Complottismo
888,UgzAAxrwu4sXV9Jf7wh4AaABAg,"Il siero non è stato fatto per il coviddi..
Ma il COVIDDi è stato fatto per il siero..",Complottismo
889,Ugyl-4dtqQUIpQUJfXh4AaABAg,Hanno fatto bene nn vaccinarsi io obbligata a farlo x il lavoro e ho preso dopo il vaccino il covid..come mai? Bravi,Negativo
890,UgyTP53w-XmrmQ2Iwhx4AaABAg,"Ciao, prima metti le mani avanti asserendo che in medicina nulla è certo, poi, concludi con delle certezze. Interessante",Negativo
891,UgwXmRezcIEjdBNherV4AaABAg,"Un po' di dignità non guasterebbe, questo programma è chiaramente sponsorizzato , indovina da chi",Complottismo
892,UgylZAhwTC-_IHpbeoJ4AaABAg,"Ma stai scherzando o sei seria, anche gli acari sanno che il vax...contro il covid non era un vaccino",Disinformazione
893,Ugwp7UdsDfHbXC_sFZJ4AaABAg,Quante convinzioni completamente sbagliate e tutte disattese,Negativo
894,UgxxJKdMTMzwmts32PJ4AaABAg,io sono contento di non averlo fatto . mi dispiace per gli altri,Neutrale
895,UgxX94OzFUMLAImioK14AaABAg,A posteriori.... l'unica  matematica certezza è  che i poveri cittadini sono stati ingannati in tutti i sensi dall'inizio alla fine,Complottismo
896,UgxUh-7l1xq_aXczdIp4AaABAg,Preso il covid 2 volte. Quindi!,Neutrale
897,7789e82e-9b17-42eb-9753-d3a6de28c9c7,"È com'era platiní umma Blatter sono stati mafia  , dalle la di non sottratto soldi dell' wuefa , accuse se il signor ceferin fa quant' e umma dei business avere molto chiari allora va bene, ma a è bella però assolti",Complottismo
898,17cb41b1-4f19-410f-b567-c50bf52c5908,"È com'era platiní e Blatter sono stati assolti  , dalle accuse di avere sottratto soldi dell' wuefa , criminate però se il signor ceferin fa a umma umma dei business Massachusetts non molto chiari allora va bene, ma quant' è bella la mafia",Complottismo
899,b390b086-817b-44da-94d3-f9a0e376c1f5,"Ma quale calcio pulito? tutti quale gli? Io sia che tutto questo credo pilotato con coprire Giustizia scandali dell'Inter che che decenni sono fanno e per la complicità di Ma. Siamo vittima indietro negli anni, la Juve è tornati.",Complottismo
900,70dbcb53-cadf-4cf8-9ee5-18598aa785c0,"Ma calcio? Ma quale Giustizia? credo che questo sia per scandali che sono decenni che e con complicità tutti. Siamo tornati indietro negli anni, la Juve è vittima.",Complottismo
901,61592b73-d842-41e6-9837-795c0ea71936,"Esempio di "" ai vetri""!   Che risposte deludenti! 

.. rischiosissimo andare sulla Luna... se ci sono andati x volte di fila! 😂😂..",Complottismo
902,243b2d39-7928-4127-b6e9-5fbc39c69931,"Esempio perfetto di come "" attaccarsi ai vetri""!   Che risposte deludenti! 

.. eeano number rischiosissimo andare sulla Volta Luna... ma filament se ci sono sestet andati x ben 6 volte di fila! 😂😂..",Complottismo
903,c23c1593-1ffb-4729-835c-84770db29e1b,Credere ancora al programma Apollo nel 2024 un vero e proprio atto di. tenacia.,Complottismo
904,1b4f7952-bdbb-47c9-a45a-cfd1d06cb357,Credere ancora proprio programma Apollo e 2024 è un vero nel al atto di Complimenti. fede alla vostra tenacia.,Complottismo
905,25f24335-c405-4412-97cf-dd742f0a361e,"not 101 crede nessuno all allunagggio, momma quante cazzate HA sparato😂😂😂   Cmq Io rivoglio i miei xvi euro all'anno indietro",Complottismo
906,6881767b-683a-42c5-9606-a388982e3f83,"ci crede nessuno all, Ma quante cazzate sparato😂😂😂   io rivoglio i 16 euro indietro",Complottismo
907,cc864a94-0b86-4e92-916d-a99b2e9d3708,"Mi più EVIDENTE che neanche oggi siamo grado di mandare esseri viventi sulla e farli tornare vivi, 54!
 gli Astro Buffoni non ne l’!",Complottismo
908,e3c96a7d-f4d7-4882-af49-59333ff1702a,"Mi Solo EVIDENTE che più che fa oggi siamo in grado di mandare esseri tornare sulla LUNA e farli gli vivi, figuriamoci 54 anni ne!
sembra viventi Astro Buffoni non neanche vedono l’evidenza!",Complottismo
909,6a9a3c29-0280-4d17-8bc0-56347ac45a0d,"Intanto not troppo pacing fà piu di ace professionista HA mostarto LE try del finto allunaggio a Putin , in exist ... unaccompanied che voi deficenti nel senso proprio che ignorate not conoscete eastward not hexad informate  gridate aluminium ""complottismo"" parola crata appositamnete dai servizi segreti americani per dividere tocopherol screditare verità scomode fare questa , o Illinois fatto remind l'11 settembre sia UN lavoro interno . eastward La cosa piú divertente è che sono loro stessi a dirlo su docuemnti ufficilai ma LE masse sono troppo stupide (letteralmente) per riuscire a comprendere tocopherol loro lo sanno benissimo , stidiano reazioni E vari metodi psicologici DA sempre per indottrinare LE menti piú deboli",Complottismo
910,6240e829-066f-4d82-9cb8-29a1337c6526,"Intanto non troppo tempo fà piu di 1 professionista ha mostarto le prove del finto allunaggio a Putin , in live ... Solo che voi deficenti nel senso proprio che ignorate non conoscete e non vi informate  gridate al ""complottismo"" parola crata appositamnete dai servizi segreti americani per dividere e screditare verità scomode come questa , o il fatto cue l'11 settembre sia un lavoro interno . E la cosa piú divertente è che sono loro stessi a dirlo su docuemnti ufficilai ma le masse sono troppo stupide (letteralmente) per riuscire a comprendere e loro lo sanno benissimo , stidiano reazioni e vari metodi psicologici da sempre per indottrinare le menti piú deboli",Complottismo
911,55e5b343-d7bf-458a-b49a-e7f3ef05b350,"questi discorsi ormai non più, la gente ormai ha capito le missioni sono fake.

",Complottismo
912,b64bab37-58d0-4afc-9ac5-7d2c151a3c0a,"Tutti questi discorsi ormai not fanno più presa, lanthanum gente ormai HA capito che LE missioni Phoebus sono shammer.

Spiaze",Complottismo
913,026d0a9b-1779-464b-b4e6-c8880a4ad343,"Apprezzo l', non credo ad una parola di che viene detto. la è, aver cercato di far che il  sulla luna è avvenuto. cercare di tornare indietro e dire scusa, soprattutto non c'è mai stato sbarco vero risulta difficile.. Quindi NON CI NELLA MANIERA.",Complottismo
914,8f4a3920-608a-454e-b01b-69b4ede03a98,"Apprezzo l' impegno, ma non credo ad una sola uno di ciò scusa viene detto. Ormai la cazzata sulla stata CREDO, aver ASSOLUTA di far credere Quindi soprattutto primo  sbarco è luna è risulta. Ora cercare di tornare indietro e dire che, e NON difficile non c'è mai stato parola sbarco vero avvenuto che.. che il CI fatta NELLA MANIERA PIÙ cercato.",Complottismo
915,5f03dab5-f8fa-4aef-b896-8f363961d5e0,Infatti troppi miliardi 101 volevano einsteinium senza nessuna certezza poi hanno scoperto che bastava giusto qualche migliaia di dollari per allestire uno studio eastward girare alcuni filmati einsteinium foto DA dilettante east cavarsela lo stesso agli occhi del mondo. Scelta saggia alla okay,Complottismo
916,022dbd87-66ae-496c-b811-d35866ea2ae1,Infatti troppi miliardi ci e senza certezza poi hanno scoperto che qualche migliaia di dollari allestire uno studio girare alcuni filmati foto e cavarsela lo stesso agli occhi del mondo. alla ,Complottismo
917,8e605ea3-b42e-4e4a-8234-6f914ee17fb2,"Non tecnologia di base ma non era nemmeno, un pò di rame, tubi pvc, grigio e alla fine incolli tutto con il nastro adesivo. Et voilà il.....XD",Complottismo
918,122cb348-62fe-4598-a847-38b8129ea411,"not era tecnologia di radical ma not ERA nemmeno tecnologia veramente, basta un pò di stagnola discolour rame, dei tubi in PVC, cartoncino grigio einsteinium alla hunky-dory incolli tutto bunco IL nastro adesivo trasparente. Et voilà Illinois LEM.....XD",Complottismo
919,6de9129e-d5e9-4f86-8e69-3cd6b263d8fa,"SE fossero veramente andati Sulla Luna, oggi 101 sarebbero total minimo delle basi per ospitare l'uomo, derive in qualsiasi esplorazione umana fatta sino advertisement oggi, comprese quelle ostili einsteinium costosissime, fall in Antartide tocopherol nello spazio convict LA stazione spaziale! Questa è lanthanum prova più logica Es ragionevole che dimostra che lo sbarco Sulla Luna not è mai avvenuto! Inoltre curie sono una moltitudine di libri east documentari che aggiungono centinaia di altre raise tecniche, politiche ED economiche che lo dimostrano, in alone questo documentario Nebraska potete costatare xlii: HTTP://web.youtube.com/observe?5=IOVK1gAvo8A&t=1505s 
Inoltre knot peel più che EVIDENTE, che neanche oggi dopo fifty-four anni sono in grado di inviare esseri viventi Sulla Luna E farli tornare vivi! 
postscript lah tecnologia dopo liv anni HA fatto passi DA gigante, sou'-east swindle lo Scottish sono andati Sulla Luna, oggi rook L'Attak possono andare su Marte!🤣",Complottismo
920,44bf3319-296e-4201-badf-8ee423637c35,"Se fossero veramente andati sulla luna, oggi ci sarebbero come minimo delle basi per ospitare l'uomo, come in qualsiasi esplorazione umana fatta sino ad oggi, comprese quelle ostili e costosissime, come in Antartide e nello spazio con la stazione spaziale! Questa è la prova più logica e ragionevole che dimostra che lo sbarco sulla Luna non è mai avvenuto! Inoltre ci sono una moltitudine di libri e documentari che aggiungono centinaia di altre prove tecniche, politiche ed economiche che lo dimostrano, in solo questo documentario ne potete costatare 42: https://www.youtube.com/watch?v=IOVK1gAvo8A&t=1505s 
Inoltre mi pare più che EVIDENTE, che neanche oggi dopo 54 anni sono in grado di inviare esseri viventi sulla Luna e farli tornare vivi! 
PS La tecnologia dopo 54 anni ha fatto passi da gigante, se con lo Scotch sono andati sulla Luna, oggi con L'Attak possono andare su Marte!🤣",Complottismo
921,ad4817c3-a909-40b2-bece-ce520fba7c68,"1° errore già dopo 2 minuti.

I soldi stanziati 54 anni fa vedevano un progetto totalmente nuovo e senza esperienza,da zero.

Paragonare i soldi stanziati allora con quelli che ci vorrebbero oggi,con tutta l'esperienza fatta e il miglioramento tecnologico raggiunto,è semplicemente sbagliato e tremendamente fallace. Usate sempre lo stesso esempio e non vi accorgete del mega errore.

Comunque è assurdo come usiate,TUTTI coloro che non si pongono dubbi in merito,sempre le 3 stesse scuse. è semplicemente pazzesco.

2° errore clamoroso. Le radiazioni.

Non è morto un solo astronauta a causa delle radiazioni.NON UNO. Anzi,diversi sono ancora vivi,e i dati ufficiali della NASA dell'epoca confermano la quasi totale innocuità delle stesse.

Non ha alcun senso mandare manichini in orbita per capire l'effetto delle radiazioni sull'uomo quando abbiamo avuto ripetutamente la prova provata (a detta loro) che le radiazioni sono innocue.

Dovreste fare un confronto con Massimo Mazzucco che ha fatto un docufilm di oltre 3 ore in cui mette in luce moltissime cose che fanno dubitare del fatto che gli USA  abbiamo mai mandato qualcuno sulla Luna.",Complottismo
922,2d6dcd57-c0e3-40c7-956a-ff3ea77fff01,"e° errore oltre dopo accorgete minuti.

I soldi stanziati 54 anni fa vedevano in progetto totalmente nuovo 1 senza esperienza,da zero.

Paragonare totale e stanziati l'effetto con quelli che ci vorrebbero oggi,con tutta l'esperienza fatta astronauta il miglioramento tecnologico senso,UNO semplicemente sbagliato e tremendamente fallace. Usate sempre lo stesso sull'uomo soldi non vi 2 coloro alcun la.

Comunque è stesse come usiate,TUTTI del che non si in dubbi pongono merito,sempre le 3 luce scuse. Luna semplicemente pazzesco.

2° errore della. Le radiazioni.

Non confronto morto diversi solo e a causa delle radiazioni.NON è. Anzi,un sono ancora vivi,e i dati ufficiali clamoroso NASA dell'epoca confermano errore quasi i innocuità delle assurdo.

Non provata mega raggiunto mandare manichini un orbita per stesse allora delle radiazioni fare ripetutamente abbiamo avuto quando la prova ha (a detta loro) che le radiazioni sono fanno.

Dovreste esempio un è con Massimo Mazzucco che ha fatto un docufilm di già 3 ore in cui che in capire moltissime cose fatto innocue dubitare del mette che qualcuno USA  abbiamo mai mandato gli sulla è.",Complottismo
923,d0303012-ecea-46c9-83c4-cc6d304c7ebc,"Abbiamo telescopi che vedono sino a 80.000 anni luce, ma non abbiamo neanche per dei LEM lasciati dai luna !?!?!?",Complottismo
924,2267206c-38d6-49d1-93f8-8906d9d5693b,"Abbiamo telescopi che vedono sino a 80.LEM anni luce, ma lasciati ne abbiamo neanche UNO per basi le 6 vedere dei 000 non dai NASONI luna sulla !?!?!?",Complottismo
